name,boxoffice,Unit,Director,genre,date,actor
屠魔战士,4704,万,斯图尔特·贝亚蒂耶,"动作,科幻,奇幻",2015-05-26大陆上映,"Ryan Turek,Sherrydayne Taela,玛丽·雪莱,Gary Lucchesi,苏格拉底·奥图,Robert Sanchez,Warwick Sadler,布鲁斯·斯宾斯,Samantha Reed,约翰尼·克莱默,戈兰·D·克鲁特,Greg Tynan,Erin Lander,Greg Spiller,Tom Rosenberg,雷恩侯德·黑尔,斯图尔特·贝亚蒂耶,保罗·艾力卡,David Kern,James McQuaide,Rangi Sutton,Chris Anderson,Craig Brookshaw,Minel Louis,Michael Paseornek,Simon McCutcheon,Payam Shohadai,杰·科特尼,德尼·阿克代尼兹,Damien Grant,伊冯娜·斯特拉霍夫斯基,Charles Rotherham,Nicole Downs,Bryce Hardy,Andrew Mason,Brian Edmonds,凯特琳·斯塔西,Virginie Le Brun,Alexis Watt,Rick Tonna,Penny Higgs,Charmaine Kuhn,Michael Peace,Alex Reid,Troy Lum,马赫什·扎杜,Robbie Clissold,James Rogers,米兰达·奥图,阿曼达·戴尔,Jack Fieguth,阿登·杨,Matt Berenson,Michael Pearce,Yasca Sinigaglia,卡比·艾尔兰,Luke Wright,尼古拉斯·贝尔,迈克尔·M·福斯特,Brad Martin,丹尼尔·韦斯特伍德,James Short,Jim Petropoulos,斯蒂夫·莫察基斯,Tirhas Beyene,Anthony Ting,比尔·奈伊,Marcus D&#x27;Arcy,理查德·S·莱特,迪索·拉莫斯,Sidney Kimmel,阿伦·伊克哈特,埃里克·里德,Michelle McGahey,Adam Paschke,吴育刚,凯文·格雷维奥斯,罗斯·爱默瑞,Todd Embling,Marky Lee Campbell,Angela Kennedy"
再次出发之纽约遇见你,2027,万,约翰·卡尼,"喜剧,爱情,音乐",2015-06-26大陆上映,"Curtis Fowlkes,詹姆斯·柯登,Thomas Fatone,基恩·鲁弗洛,麦迪·科尔曼,莎曼·麦克唐纳德,Lindsay Davis,Stacey Maltin,尼古拉斯·丹尼尔·冈萨雷斯,Melissa Maria Gonzalez,海莉·斯坦菲尔德,凯拉·奈特莉,Erika Wester,席洛·格林,Mariela Comitini,Ben Nearn,Conrad Korsch,Arjun Bhasin,Maura Kelly,Shira Rockowitz,Kena Onyenjekwe,Marc Schipper,罗伯·莫洛,大卫·彭德尔顿,丹妮尔·布里瑟布瓦,西蒙·德兰尼,Haley Ganis,詹·雅各布,M.R. Dunlop,伊恩·布罗茨基,茅斯·达夫,Ann McGowan,Les Gardonyi,保罗·罗梅罗,Lauren Selig,特里·刘易斯,Tobin Armbrust,阿雅·卡什,Joanna Mauer,Anne Goelz,Rich Mercurio,Brandon Lee Harris,马克·鲁法洛,Harvey Morris,希娜·柯莱特,大卫·埃伯利斯,Jasmine Bloch,罗恩·沃斯,菲利普·奥唐戈,Nigel Sinclair,Yaron Orbach,凯瑟琳·基纳,Justin Chauncey,Dee Morris,马科·阿桑特,安德鲁·塞伦,吉米·帕伦博,盖·伊斯特,Eric Burton,Pete Bischoff,香农·沃尔什,乔·凯恩,玛丽·凯瑟琳·歌瑞森,Ian Watermeier,David Blazina,Erik Detusch,Alix Cross,亚当·莱文,Madison Love,贾德·阿帕图,Sam Hoffman,Wayne Heckler,Zivile Kaminskaite,格雷格·亚历山大,Alex Finch,Siddhant Adlakha,Brad Robinson,莫里·史密斯,安东尼·贝格曼,Chad Keith,詹妮弗·李·杰克逊,Kim Thompson,Raquel Toro,Ed Renninger,约翰·卡尼,Nicole Neuman,Edward Furs,Jaiden Kaine,Erin Benin,凯伦·皮特曼,Yuval Levy,John Buscemi,Colin Love,Karen Summerton,Tom Rice,Julia Bruskin,Alexis Sykes,Emily Yarbourgh,Niyi Oni,克里斯·努内兹,Emilie Cardinaux"
午夜43路,841,万,杜玉贞,"恐怖,惊悚",2015-06-26大陆上映,"李梓宸,蔡瀚亿,蔡明芳,吳佩孚,杜玉贞,许雅婷,龚慈恩,黄晖翔,邵音音,Aka Chio,林芊妤,张兆辉,周俊伟,冯炜源,郑兆强,廖子妤,陈志健,陈颖欣,赵慧珊,潘绍聪,黄英华,周家怡"
我是谁2015,551,万,宋胤熹,"喜剧,动作",2015-06-12大陆上映,"蒋远津,何华超,闫彦龙,徐建国,蔡天楠,张蓝心,赵兆,罗家顺,卢惠光,宋胤熹,胡小帅,韩冠华,张晓涵,陈琳,于荣光,杨政,张十嘉,王海祥,姚星彤,成龙"
再见我们的十年,633,万,孙浩,"喜剧,爱情",2015-06-12大陆上映,"王一骜,邓汉强,李雅男,刘芸,潘霜霜,夏天,隋凯,孙浩,刘宏斌,郭家铭,杨爱瑾,刘帆,高了,胡波涛,王倩,王啸坤,黄柏钧"
异种,508,万,过华,"悬疑,惊悚,恐怖",2015-06-05大陆上映,"周浩东,过华,王静涛,罗漩,黄荣,依平,李敬民,吴妍妍,赵千紫,高冬冬,商虹,刘青,李文杰,于子健"
速度与激情7,242600,万,温子仁,"动作,惊悚,犯罪",2015-04-12大陆上映,"Stephanie Langston,Miller Kimsey,Nick Satriano,道恩·强森,Paul Chappell,亚历桑德罗·福尔基托,盖瑞·斯科特·汤普森,玛丽娜·沃茹,罗曼·米蒂齐扬,马丁·希尔,泰勒·霍尔,德斯玛·墨菲,D.J. Hapa,欧阳靖,科迪·沃克,Marty Eli Schwartz,约瑟夫·弥赛亚,凯特琳·戴雪儿,安得烈·阿亚拉,布莱恩·泰勒,Alfonso Flores Jr.,本杰明·布兰肯希普,Anthony Lupoi,Faheem Najm,米切尔·叶,Joel Thayakaran,约翰·塞纳迭姆博,Terrence V. Walker,卢克·伊万斯,埃尔莎·帕塔奇,薇薇安娜·查维斯,Mike Wassel,詹姆斯·刘易斯,希瑟·M.卡亚尔,帕特里克·卡恩斯,Chad Wheeler,伊丽莎白·波拉德,克莱尔·卡拉威,约翰·T·贝尔蒙·III,纳塔莉·凯利,萨拉·米博·孙,丹尼尔·萨迪克,克里斯托弗·布莱恩·布里奇斯,Jayson Merrill,伊吉·阿德利亚,Mike Stevens,Jimmy Alfred,Dior C. Choi,Charlie Kimsey,Abigail Gamache,查理·普斯,柯克·M·毛利,Danielle Plantec,Jon Cowley,丽维·陈,雷妮·莫尼梅克,诺尔·古格雷米,丹尼尔·柯林斯,Ben White,Daniel McGraw,杰夫·马修·格洛弗,Laurent Spillemaecker,维克多·埃尔南德斯,Jaron Marquis Garrett,Conte Matal,Denise Woelpern,Christian Wagner,Tatiana,米歇尔·罗德里格兹,Scott Dale,艾伦·伯尔,James LaRocca,Martin Sullivan,Sanja Milkovic Hays,Albert Cho,Jen Willis,斯科特·奥克利,Michael Fottrell,Emily Anila Shah,米奇·弗兰西斯,Adrian Lockett,Sulinh Lafontaine,库尔特·拉塞尔,弗兰基·弗朗克,布莱恩·卡瑟利,托尼·贾,Michelle Schrauwers,Jose Abril,切尔西·佩雷拉,宝娃,Jeff Bilger,卡梅隆·奥肯,阿里·扎勒,卢卡斯·布莱克,Erick Garza,查尔斯·威廉·库克,姜成镐,Jonathan Carlos,约翰·科耶马,Alonso Grandío,Jazlynn Love,Scott Koche,George Max Trummler,斯蒂芬·考特尔,加勒特·H.迪马,Samantha Vincent,Derrick Whitney,金特里·怀特,Allen Kupetsky,安东尼·R·迈克拉,约翰·布罗特顿,Leigh Folsom,毛毛头,Jeremy Kincaid-Smith,Jack Gill,Zinnia Sayegh,卡莉·普雷斯科特,布拉德利-鲍文,Mark Curtis,Andrew Dunsmore,彼得·约翰·阿基斯特,大卫·G·罗宾逊,苏珊·圣地亚哥,保罗·沃克,罗汉·米尔扎,Taylor McPherson,Roland Langschwert,丹特·布里根斯,Jeff Hubbard,Dylan Highsmith,Eden Estrella,Callen David Stilphen,安德列·托雷斯,龙·杰克逊,金,斯蒂芬妮·琼斯,杰森·斯坦森,LeJon,Jermaine Salute Green,Jay Barton,吉米·登普斯特,Nathan Kimball,Toneata Morgan,格雷斯·兰肖,Ben Guppy,凯瑟琳陈,罗杰·埃雷拉,Karim Abu Naba&#x27;a,埃里克·D·克里斯坦森,Jay Pelissier,叶成康,比尔·布鲁茨基,亚历克·斯麦基,布莱恩·马奥尼,蒂芙尼·尼尔,Brian Stultz,Antwan Mills,Brett Robinson,Stephen F. Windon,达纳·兰肖,乔赛琳·唐娜休,Nicola Marzano,Adam McCarthy,赞恩·皮特曼,布兰登·迈克尔·黑尔,安娜·科尔韦尔,Stephen Godenzie,塔拉·麦肯,Shawn Wilson,泰瑞斯·吉布森,乔丹娜·布鲁斯特,米歇尔·法拉·黄,Jorge Luis Pallo,布里特妮·阿尔格,Robert S. Hoffman,Jon Komp Shin,娜塔莉·伊曼纽尔,Yarett Harper,Ethan Ross,Chris Morgan,Marc Spicer,黛安娜·伊丽莎白·托尔斯,Joel Kramer,卡洛斯·阿亚拉,Vivian Yoon Lee,Swen Gillberg,卡拉·麦卡洛,柯蒂斯·戈登,James Currier,丹尼·M·格雷,Jorge Ferragut,Alex Leimone,J.J.飞利浦,杰曼·翰苏,基兰·罗斯维尔,Christopher Blackmore,朱莉·卡明斯,龙达·鲁西,罗密欧·桑托斯,埃琳娜·迪亚兹,罗伯特·普拉尔戈,Janell Islas,Sasha Casares,Vince Romo,Liam Meyer,尼尔·H·莫瑞兹,F. Valentino Morales,盖尔·加朵,Susan M. Elmore,柯里·西姆斯,Spiro Razatos,Alyssa Veniece,杰姆斯·邦迪,Alan Hook,Sandhya Chandel,乔恩·李·布罗迪,Marcus Goldfinch,Charlie Iturriaga,迦勒·沃克,里斯·珀迪,Klement Tinaj,范·迪塞尔"
何以笙箫默,35300,万,"杨文军,黄斌",爱情,2015-04-30大陆上映,"吴倩,曹润辰,李泳群,刘天佐,车亮逸,沈泰,何穗,王琳,华少,王宗贤,莫菲勒,陈冲,曹雷,黄子韬,贾佳薇,杨颖,杨幂,曾志伟,孔连顺,黄晓明,顾漫,孙陶,祁伟礼,金伟,谢依霖,马苏,孙艺洲,黄斌,姚安濂,张昭,佟大为,何果轩"
左耳,48500,万,苏有朋,爱情,2015-04-24大陆上映,"李同,欧豪,田淼,赤塚佳仁,慕秋琰,张世莹,张朋,冷一,包文婧,蒋雯丽,陈志伟,王长田,李淼,谢娜,赵非,黄志明,王宗贤,段博文,陈都灵,孙永焕,王迩忆璇,胡夏,李燕生,马思纯,阿步,姚清仁,李敏,孙小妞,李晓萍,杨洋,苏柏丽,常鹭,樊玲,李德来,宋晓军,关晓彤,陈敏,关慧娜,饶雪漫,顾爱彬,田甜,何雪松,王艳洁,郭玄宇,成泰燊"
赤道,20900,万,"梁乐民,陆剑青","动作,悬疑,犯罪",2015-04-30大陆上映,"麦克·里德,崔始源,陈忠明,周焯华,张震,王学圻,姜皓文,阚家伟,朱千雪,张超理,纪柱峰,袁富华,莫少宗,李泰兰,黄俊淇,池珍熙,陈善业,陆剑青,林建岳,方保罗,梁乐民,钱嘉乐,金海淑,金培达,顾美华,尹贞伊,乔宝宝,张学友,何伟业,陈一奇,尹真伊,管东铫,余文乐,关智耀,谭德荣,文咏珊,冯文娟,狼森,张家辉,黄婉曼,郑志坚,Dean Kole,李菲,谈善言,叶宁"
疯狂外星人,17200,万,"蒂姆·约翰逊,尼古拉斯·麦卡锡,Tim Johnson","动画,冒险,奇幻",2015-04-24大陆上映,"马特·恩贝尔,丽莎·斯图尔特,肯特·法尔考,亚当·雷克斯,Mahesh Ramasubramanian,阿什利·理查兹,多米尼克·蒙法尼,尼古拉斯·麦卡锡,吉姆·帕森斯,马特·L·琼斯,艾普尔·温切尔,Jan Broberg,Mireille Soria,Emil Mitev,李宇春,詹妮弗·洛佩兹,Suzanne Buirgy,德里克·布兰肯希普,史蒂夫·马丁,科林·伊格斯菲德,汤姆·J·阿瑟尔,Kelsey Heller,娜雅·里维拉,孙小妞,布赖恩·斯特帕尼克,马克·斯达格,Nigel W. Tierney,洛内·巴尔菲,斯蒂芬·凯林,Tim Johnson,尼克·埃维斯曼,佟大为,阿普里尔·劳伦斯,丹尼尔·洛巴克,马特·琼斯,罗比恩·蕾哈娜·芬缇"
超能查派,10300,万,尼尔·布洛姆坎普,"动作,科幻,犯罪",2015-05-08大陆上映,"雅兰·海恩,尤兰蒂·维瑟,尤金·孔巴尼瓦,克里斯·希尔兹,Anthony Bishop,Chan Marti,米兰达·弗利贡,特伦特·欧派洛克,凯文·奥托,特丽·塔歇尔,Bobby Cardoso,西蒙·金伯格,肖恩·O.罗伯茨,Thami Ngubeni,Julian Clarke,Wandile Molebatse,沙尔托·科普雷,何塞·巴勃罗·坎蒂略,Vuyelwa Booi,休·杰克曼,安德森·库珀,尼尔·布洛姆坎普,布兰登·奥雷,忍者,De Villiers Fourie,Jules Cook,马克·戈德布拉特,Mark K. Xulu,肯德尔·瓦特,西格妮·韦弗,罗伯特·霍布斯,戴夫·帕特尔,丹·希尔斯特,James Bitonti,Chris Harvey,沙希德·哈吉,莫里斯·卡佩德,Dan Mansfield,Victoria Burkhart,Wesley Pereira,安地·弗尔申克,詹努斯·普林斯洛,保罗·汉普赛尔,安内·穆勒,保罗·多布森,Emilia Roux,Max Poolman,Umesh Shakya,Edwin Gagiano,Dianna Cilliers,格雷姆·达菲,Sherldon Marema,詹森·库伯,Mike Blomkamp,汉斯·季默,Ben Waisbren,Charlie Iturriaga,Alistair Prodgers,David Davadoss,约翰尼·赛力玛,比尔·马钱特,海恩·德·弗里斯"
土豪520,3014,万,林爱华,"喜剧,爱情",2015-05-21大陆上映,"徐登科,王艳洁,周韦彤,王浩宇,马天宇,苏拉文雅,谷峯,张嘉辉,王刚,陈可辛,莫少宗,陈楚强,李菁,赵文杰,姚星彤,陈淼淼,吴镇宇,林亦萱,林爱华"
重生爱人,1989,万,曹大伟,"爱情,悬疑",2015-05-15大陆上映,"金汎,吴瑶,姜佩言,金范,萱宸,曹大伟,李颖,李昊宇,管羽,刘霞,王丽坤,郑元畅,李程彬,张澄,管轩,刘金洋"
阿里巴巴大盗奇兵,1582,万,郑成峰,"喜剧,动画,冒险",2015-05-23大陆上映,"卢瑶,吴瑞,叶芳,孙科,王雪沁,张元仲,刘飞,王琪,郑成峰,王亚林,张道兴,于昂,吴凡,张洋,赵晓,丁妍,李晓,仰洋,王耀"
战狼,54500,万,吴京,"动作,战争",2015-04-02大陆上映,"董群,张永达,克里斯托弗·康拉德·柯林斯,董冬冬,王森,赵毅,刘腾远,房子斌,亮子,闪媛媛,张晓龙,周晓鸥,余男,索纳·伊姆贝,李忠志,茹萍,斯科特·阿金斯,凯尔·夏皮罗,田苗苗,刘毅,敖志君,姜艺声,吴京,马东延,凯文·李,邓紫衣,高岩,吕建民,倪大红,洪卫,李军军,郑好,庄小龙,鲍晓曦,豆豆,石兆琪,三毛,郭广平,王韦,塞缪尔·西维尔奇"
念念,1390,万,张艾嘉,"剧情,爱情,家庭",2015-04-30大陆上映,"陈志朋,张孝全,荫山征彦,梁铭佳,王识贤,李心洁,陈博文,汤湘竹,荫山庄彦,陈扬,梁洛施,张艾嘉,庄丽真,李松良,杜笃之,柯宇纶"
十二公民,1398,万,徐昂,"剧情,悬疑,犯罪",2015-05-15大陆上映,"何冰,韩童生,米铁增,韩景龙,钱波,李玉娇,王强,高冬平,楼佳悦,王刚,班赞,赵龙豪,李亮文,王鲁娜,雷佳,蔡涛,杨玏,李光复,黄西,徐昂,沈南鹏,徐小平,刘辉,张永强"
旋风九日,1690,万,傅红星,"纪录片,传记,历史",2015-05-15大陆上映,"何英民,金伟,兹比格涅夫·布热津斯基,潘石屹,俞敏洪,朱宇辰,傅红星,亨利·基辛格,吕木子,吉米·卡特,陈天璇,徐忱,郎朗,萨日娜,希拉里·罗德姆·克林顿,姚明"
闯入者,1004,万,王小帅,"剧情,惊悚,犯罪",2015-04-30大陆上映,"韩艺博,富康,刘璇,黄素影,石榴,吕中,王志飞,李非,姜伟,杨红雨,李苒苒,Mango Mok,许守钦,方镭,冯远征,秦昊,邬迪,秦海璐,张颂文,王小帅"
咱们结婚吧,28400,万,刘江,"剧情,爱情",2015-04-02大陆上映,"李心敏,赵方,范明,王伟,陈婕,董冬冬,黄海波,陆一帆,王自健,王宇,肖俊杰,董旭,熊晓彤,黎瑞刚,徐松子,高圆圆,刘天池,孟瑶,陈意涵,朱佳煜,顾璇,朱辉龙,明道,李京泽,傅迦,邝文伟,屠洪刚,杨戈,杨智钧,张凯丽,王贵君,张一鸾,王宗贤,大左,张家华,钱实穆,张铎,郭碧婷,池宇峰,李晨,姜伟,古永锵,陈曦,王经纬,白志迪,王靖,耿跃进,郑恺,江平,萨日娜,柳岩,王红卫,刘江,郝爱民,郭子楠,刚毅,郑剑锋,王彤,包世宏,田岷,邱林,谌荣,姜武,张逸松,李峥,陈扬,刘涛,英壮,徐楠,叶宁,莫小棋"
王牌特工：特工学院,48300,万,马修·沃恩,"喜剧,动作,冒险",2015-03-27大陆上映,"Charles Filmer,克莱尔·贺拉斯,拉尔夫·尹爱森,Samuel Martin Cook,Sarah Hewson,Leigh Dent,刘北辰,Samantha Janus,莉莉·崔佛斯,Tatiana Zarubova,本杰明·迪罗威,格拉姆·柯里,阿迪尔·阿克拉姆,Leon King,Steve Carter,Simon Green,汤姆·普赖尔,Ed Ripley,Erica Emm,Alexander Gillison,杰克·达文波特,Alice Rowlinson,Kelly Schembri,Arthur Shepherd,安妮·惠特曼,郭易峰,戴维·菲尤·库珀,简·古德曼,克劳迪亚·席弗,Geoffrey Niquet,杰米·本·钱伯斯,Toby Pease,艾德里安·奎因顿,约翰·海恩斯,马修·大卫·麦卡锡,Andrei Lenart,Keith Pain,克莱姆·索,史蒂夫·桑德斯,卡利·内勒,Marianna Panunzio,理查德·布雷克,丹尼尔·韦斯特伍德,索菲亚·波多拉,Scott Bunce,Nick Laurence,杰米斯·巴特勒,格蒂·罗威,凯文·托德·豪格,阿拉斯泰尔·麦金托什,Ryan Young,迪索·拉莫斯,张欣,纳奥米·韦斯特曼,Nick English,Tom Whitehead,罗温·波隆斯基,Bimbo Hart,Oliver Price,西蒙·麦克亚当,Carlos Peres,马克·斯特朗,马修·马杰森,Marc Jouveneau,罗季·昂基林克,Pierre Buffin,Joe Geary,尼古拉斯·班克斯,杰伊·E·布朗,Lukwesa Burak,保罗·卡比,西奥·巴克利姆比格斯,丹妮尔·科斯蒂·艾伦,迈克尔·凯恩,詹姆斯·迈克尔·兰金,Richard Ochampaugh,Jefferson King,亚历克斯·尼科洛夫,科林·费斯,萨曼塔·沃马克,史蒂文·贝格,Demeko Frazer,戴夫·吉布森,杨亮,Grace McInnes,摩根·华金斯,Laura Hydari,理查德·斯坦利,马克·巴克斯特,斯蒂芬·麦克达德,Tom White,汤姆·贝尔,约诺·戴维斯,Toby Spanton,Andy Thomson,格雷厄姆·贝尔,玛丽亚·伊万诺娃,汉娜·奥斯特罗姆,戴维·奥拉瓦莱·阿印德,布拉德利·詹姆斯·艾伦,Emeson Nwolie,乔治·理查曼,Eddie Hamilton,Andrew Bridgmont,Chester King,Leigh Holland,Miroslav Zaruba,马特·卡斯摩,Dan John,Brittany Smith,约翰·布鲁诺,乔·肯纳德,Grant Butler,露西亚·沃克,Yolandi Franken,肖恩·马耶斯基,Fran Bennett,Hector Reyes,艾丽安·飞利浦,Stefanie Harris,Bjørn Floberg,Kate Selby,戴夫·里德,杰克·卡特莫尔-斯科特,约翰·哈里斯,菲奥娜·汉普顿,豪尔赫·莱昂·马丁内斯,克里·约翰逊,马克·米勒,米兰· 普尔弗马克,李·尼古拉斯·哈里斯,迪恩·查普曼,维利贝·托皮奇,杰伊·希思,Victoria Coker,Richard Oxford,Clare Wood,Glyn Harper,斯图尔特·马修斯,Andrew Ackland-Snow,马特·琼斯,Paul Spriggs,阿莱斯泰尔·迈克纳勃,塞缪尔·杰克逊,亨利·杰克曼,马克·哈米尔,Alexander Bracq,Paul Hayes,约翰娜·泰勒,爱德华·霍尔克罗夫特,索菲·库克森,John Paul Docherty,Alex Gavigan,Joe Howard,张鹏,乔丹·朗,丹尼尔·查普尔,马修·沃恩,内芙·加切夫,马特·胡金斯,Nicholas Agnew,杰夫·贝尔,Joss Flores,塔伦·埃格顿,Jayne Secker,保罗·肯宁顿,Kim Sheard,阿曼达·博灵,Alan Chimes,保利娜·博内瓦,Robert Madden,托比·巴卡雷,Laurie Mahon,James Clayton,Rajesh Kalhan"
万物生长,14800,万,李玉,"剧情,爱情",2015-04-17大陆上映,"小林武史,蒋沁云,喇培康,方励,杨迪,刘维新,吕行,孙琳琳,朱辉龙,袁泽,刘开珞,王雨夜,熊筱彤,范冰冰,吴莫愁,雷恪生,夏锐,John Wei,张猛,曾剑,沈婷婷,赵伟,路金波,魏君子,李梦,赵毅维,齐溪,赵一维,张博宇,蔡元,冯唐,曹国熊,韩庚,刘勇,赵君,焦刚,杨菲菲,竹聿名,许少飞,沙溢,李玉,方锐,戴自更"
魔法总动员,4583,万,"本·斯塔森,杰里米·德格鲁森","动画,冒险,家庭",2015-04-04大陆上映,"道格·斯通,格兰特·乔治,Kendra Leif,Eric Dillens,尼娜·格里约,Gilles Waterkeyn,Olivier Courson,辛达·亚当斯,乔治·巴比特,Vincent Philbert,多米尼克·帕里斯,Adrian Politowski,杰里米·德格鲁森,夏奈尔·格雷,埃拉·鲁耶,默里·布卢,凯思琳·布劳尔斯,乔伊·卡门,萨热·萨默,Millie Mup,Nadia Khamlichi,Goldie Jonsie,Caroline Van Iseghem,詹姆斯·弗林,Will Parks,本·斯塔森,贾瓦迪若明"
暴疯语,4489,万,李光耀,"悬疑,惊悚",2015-04-03大陆上映,"陈志英,尔冬升,王宜华,慕秋琰,张世宏,李国麟,李光耀,方中信,吕冠南,冼色丽,罗志良,薛凯琪,阿步,黄晓明,毛俊辉,麦洛新,卫诗雅,林炳坤,鲍起静,于冬,叶璇,任磊,刘青云,王艳洁,孙佳君"
破坏者,2449,万,大卫·阿耶,"动作,悬疑,冒险",2015-04-24大陆上映,"丹尼尔·蒙卡达,哈罗德·佩里诺,Drew Lamkins,Sasha Shapiro,泰伦斯·霍华德,乔·罗斯,Mark Schlegel,Cassandra Bautista,Kevin Constant,Paul Uddo,Townson Wells,Alex Ott,B.J. Winfrey,Nick Chacon,凯萨琳·戴尔,安德鲁·科姆里·皮卡德,特洛伊·格雷提,凯文·万斯,索佩·阿卢科,贾里德·伍兹,摩根·亚历山德里亚,迈克尔·J·沃克,哈雷·卡斯特罗,加里·格鲁布斯,艾米·帕里什,米歇尔·阿尔瓦拉多·马丁斯,大卫·阿莱西,安东尼·马托斯,安德鲁·芬奇,何塞·L·瓦斯奎兹,海梅·菲茨西蒙斯,杰夫·马修·格洛弗,Mary Claire Hannan,特里·格拉格,多迪·道恩,Jen Willis,DuRa Brown,Maya Santandrea,马丁·唐文,肯德里克·克罗斯,吉米·奥尔特加,麦克·冈瑟,Hakim Callender,安吉拉·克勒科兹,Travis Lee Young,Paul Hanson,萨姆·沃辛顿,Bruce McCleery,阿兰·C·吉尔默,Ethan Smith,迈克·戴维森,Gernot Friedhuber,莫里斯·孔特,Charles McIntosh,罗斯·布莱克维尔,马克斯·马蒂尼,Anton Lessine,内科·帕尔哈姆,戴夫·西蒙斯,阿德里安·F·冈萨雷斯,Tracey Poirier,埃迪·J.费尔南德斯,安德鲁·R·卡普兰,Derek Bird,蒂姆·韦尔,劳伦斯·查韦斯,Jim Recznik,Jonathan Hillery,金,Devorah Herbert,David Sardy,詹姆斯·鲍威尔,朱莉·艾维,奥莉维亚·威廉姆斯,Palak Patel,伊丽莎白·达维多维奇,Jason Blumenfeld,梅利莎·马丁内斯,迪威·卡尔霍恩,乔·曼根尼罗,艾伯特·S·拉迪,大卫·阿耶,乔什·哈洛威,Anthony Boco,杰梅因·霍特,Philip Banks,卡洛斯·阿亚拉,米瑞·伊诺丝,Geoff Yim,路易斯·蒙卡达,阿诺德·施瓦辛格,Bill Block,迪尔西·戴维斯,帕里萨·约翰斯顿,内德·尤瑟夫,安东尼·L·费尔南德斯,萨布丽娜·勒布伦,Paul Anthony Barreras,艾米莉·B·托雷斯,米莉·万娜梅克,Chris Delfosse,帕特里克·约翰森,马里奥·拉米雷斯·雷耶斯,马亚·莫斯-法伊夫,拉尔夫·莫勒,斯科特·莱德贝特,埃弗顿·劳伦斯,Haji Abdullah,Michael Monks,斯基普·伍兹"
贵族大盗,2280,万,大卫·凯普,"喜剧,动作",2015-04-17大陆上映,"杰瑞·T·亚当斯,约翰·巴诺,James Merifield,诺尔玛·阿塔拉,Patrick Rolfe,詹姆斯·乔伊斯,瑞奇·查普,G.A. Aguilar,杰夫·高布伦,斯科特·谢尔顿,亚历克·乌特戈夫,露丝·迈尔斯,马克·容森,Jessica Corlett,Raiden Integra,奥斯汀·利昂,Kat Law,Bryan Snodgrass,J.J. Holiday,Rocco Passionino,朱尼克斯 伊诺西恩,Candida Marlowe,杰森·惠特克,马修·大卫·麦卡锡,Dominic Fysh,克莱姆·索,格温妮斯·帕特洛,保罗·韦斯特伍德,Ashley Williams,Katharina Hingst,黛布拉·多布金,卡尔·特奥巴德,迈克尔·谢尔福德,Derek Ambrosi,卡里尔·邦飞利,卡莉·斯蒂尔,苏珊娜·奥尔曼,约翰·奥布赖恩,Florian Hoffmeister,Alex Kaye-Besley,罗伯特·埃姆斯,Monique Feig,科莱特·奥尼尔,弗农·科特士,约瑟夫·青木,Chris Bearne,伊万·麦克格雷格,David Cheung,约翰尼·德普,珍娜·拉塞尔,Christi Dembrowski,Richard Herdman,Christopher Valentine,帕特里克·麦考米克,罗尼·罗德里格斯,安德鲁·斯皮尔,Josh Robertson,Sarah Stuart,Shihoko Nagai,安蒂·哈卡拉,Lucien Harriot,布鲁斯·威特金,布莱恩·富勒,Lance Bruyette,伊维·布罗迪,Danni Lizaitis,麦·艾瓦斯,Michael Paseornek,约翰尼·帕斯沃尔斯基,Kumiko Nagano,Jonathan Houlding,马克·劳伦,吉奥夫·赞里,Georgie-May Tearle,赛义德·卡西姆,西蒙娜·利伯曼,乔吉·卡特,迈克尔·卡尔金,盖·布耐特,乌尔里奇·汤姆森,Jessica Knight,奥布瑞·普拉扎,Oliver Hazell,艾里克·阿伦森,迈克尔·伯恩,Mark Cotone,Jill Savitt,保罗·怀特豪斯,艾米莉·劳伦斯,卡米拉·必普特,Leon Sua,Kassidy Serbus,达雷尔·伦纳德,Tom Brewster,Gigi Pritzker,罗伯·德·格鲁特,约翰·沃曼,Sam Sarkar,阿提拉·G·凯雷克斯,奥利弗·普莱特,Ben Howard,Carl Wackan,保罗·贝坦尼,丹尼尔·查普尔,迈克尔·阿吉洛,安德鲁·拉泽尔,朱什·艾伦,Geoff Pilkington,Eric Glasser,奥立薇娅·玛恩,安娜贝尔·奥索里奥,Simon Downes,Marshall Richard Krasser,格雷格·比恩,Joe Sublett,尼古拉斯·法瑞尔,加雷思·卡津斯,David Lazan,杰米·贝尔纳黛特,Rowley Irlam,Matthew Sharp,迈克尔·墨菲,Michela Marini,Tussy Facchin,Kenneth Kokin,班尼·马斯洛夫,Arben Selimi,Artie Ahr"
